id_arete;parent;lstpoints;highway;nom;surface;dist;deb;fin
1205250019;1205250019;[11787515118, 12361305229, 12361305228, 11169941813, 11169941812, 11169941811, 11169941810, 11169941809, 11169941808];footway;;concrete;145.2;11787515118;11169941808
1207538884;1207538884;[254937006, 254937007];primary;Rond-Point des Allées Marines;asphalt;11.7;254937006;254937007
1207538885;1207538885;[11188765273, 11040146758];residential;Place des Basques;asphalt;16.5;11188765273;11040146758
1207538886;1207538886;[254052454, 1694774165, 1806175401, 254937006];primary;Rond-Point des Allées Marines;asphalt;23.1;254052454;254937006
1207538889;1207538889;[8648547793, 8648547795];service;;;7.2;8648547793;8648547795
1207994356;1207994356;[11193027410, 11193027401];footway;;;31.3;11193027410;11193027401
1207994357;1207994357;[11193027403, 11193027402, 11193027404];footway;;;5.8;11193027403;11193027404
1207994358;1207994358;[11193027404, 11193027405];footway;;;3.1;11193027404;11193027405
1207994359;1207994359;[11193027410, 11193027409, 11193027408, 11193027407, 11193027406, 11193027404];steps;;;10.7;11193027410;11193027404
1215092910;1215092910;[11257850947, 11257850946, 11257850945, 11257850944, 11257850943, 11257850942, 11257850941, 11257850940, 11257850939, 11257850938, 11257850937, 11257819636];path;;grass;248.3;11257850947;11257819636
1216409502;1216409502;[1879458808, 1806163899];footway;Square Pierre Simonet;asphalt;29.3;1879458808;1806163899
1216409595;1216409595;[1879458808, 1806163946];footway;Square Pierre Simonet;concrete;75.9;1879458808;1806163946
1217733000;1217733000;[476283463, 570763260];residential;Rue René Cuzacq;;6.3;476283463;570763260
1217733001;1217733001;[476283456, 2858096164, 4730998559, 476283457];residential;Giratoire Albert Thomas;asphalt;6.6;476283456;476283457
1217733002;1217733002;[11257819636, 5464276938, 5464276939, 5464276940, 476283482];residential;Impasse Rigaud;asphalt;31.4;11257819636;476283482
1217733003;1217733003;[8764031071, 270961061];service;;asphalt;6.5;8764031071;270961061
1217733004;1217733004;[8764031071, 11283173239];footway;;gravel;13.7;8764031071;11283173239
1217733005;1217733005;[11283173239, 8758462059, 8758462058, 9177730041, 8758462057];footway;;gravel;40.2;11283173239;8758462057
1217733006;1217733006;[8758462066, 8758462065];footway;;asphalt;7.5;8758462066;8758462065
1217733007;1217733007;[8758462053, 5464276980];residential;Rue des Lavandières;asphalt;3.1;8758462053;5464276980
1217733008;1217733008;[11283173240, 6285629099];footway;;;4.2;11283173240;6285629099
1217733015;1217733015;[11283173264, 11283173266];footway;;;10.4;11283173264;11283173266
1217733016;1217733016;[11283173265, 11283173264];footway;;;3.8;11283173265;11283173264
1217733017;1217733017;[11283173266, 254053867];service;;;4.3;11283173266;254053867
1217733018;1217733018;[11283173268, 11283173267, 11283173264];footway;;;78.0;11283173268;11283173264
1217733019;1217733019;[1831045082, 9505310289];residential;Rue de la Gendarmerie;;12.9;1831045082;9505310289
1217733021;1217733021;[1831045082, 11283195173];footway;;;26.1;1831045082;11283195173
1217733024;1217733024;[1831045186, 1831045082];residential;Rue de la Gendarmerie;;4.1;1831045186;1831045082
1217733025;1217733025;[10117138262, 10117138261];path;;grass;4.7;10117138262;10117138261
1217733026;1217733026;[11283195177, 11283195176, 11283195175, 11283195174, 10117138259];path;;;162.2;11283195177;10117138259
1217733028;1217733028;[11283195180, 11283195179, 8992972222, 11283195178];footway;;;15.7;11283195180;11283195178
1217733032;1217733032;[7635953821, 7635953815];path;;unpaved;36.8;7635953821;7635953815
1217733033;1217733033;[7635953826, 7635953823, 7635953822, 7635953821];path;;dirt;39.2;7635953826;7635953821
1217733038;1217733038;[9652131596, 9652131595, 9652131588];footway;;;15.2;9652131596;9652131588
1217781896;1217781896;[11283593874, 11283593873, 11283593872, 3585264917];service;;;94.6;11283593874;3585264917
1223291496;1223291496;[11347050569, 11347028964];steps;;concrete;3.9;11347050569;11347028964
1223291497;1223291497;[11347050570, 11347050569];footway;;concrete;31.7;11347050570;11347050569
1223291498;1223291498;[11347050571, 11347050570];steps;;concrete;4.0;11347050571;11347050570
1223291499;1223291499;[1879458843, 11347050571];footway;;asphalt;2.9;1879458843;11347050571
1227006131;1227006131;[10929143677, 11378188459];footway;;paving_stones;1.6;10929143677;11378188459
1227006132;1227006132;[11378188459, 11378188460];steps;;paving_stones;1.3;11378188459;11378188460
1227006134;1227006134;[11378188462, 10929143688];steps;;paving_stones;1.6;11378188462;10929143688
1234288963;1234288963;[11455539173, 11455539174];footway;;;13.4;11455539173;11455539174
1240461839;1240461839;[11524917408, 11524917406, 11524917407];footway;;;20.3;11524917408;11524917407
1265283122;1265283122;[5637083863, 3762367754];residential;Avenue du 11 Novembre 1918;asphalt;8.9;5637083863;3762367754
1265283150;1265283150;[1797148162, 388496646, 1827160741, 5484528631, 388496648, 5484528632, 1827160740];primary;Avenue André Grimard;asphalt;113.8;1797148162;1827160740
1265283151;1265283151;[840829610, 848724985, 848724986, 840829626, 3634129040, 848724987];tertiary;Giratoire Fredo Herrera;asphalt;11.0;840829610;848724987
1265283156;1265283156;[718368780, 6230977609, 1879458799];residential;Avenue Docteur Léon Moynac;asphalt;45.6;718368780;1879458799
1265283157;1265283157;[254522026, 5484528644, 5484528645, 3634129045, 388324412];primary;Avenue André Grimard;asphalt;154.4;254522026;388324412
1265873402;1265873402;[8669019975, 11758865939];service;Parc de Stationnement de Mousserolles;;73.6;8669019975;11758865939
1265873403;1265873403;[11758865942, 11758865941, 11758865940, 1890041782];service;;;89.2;11758865942;1890041782
1265873404;1265873404;[8669019976, 7606600289];service;;;6.9;8669019976;7606600289
1265873405;1265873405;[7606600288, 1890041710, 8669019976];service;Parc de Stationnement de Mousserolles;;8.6;7606600288;8669019976
1265873406;1265873406;[2288482717, 10917620958, 5484526675, 4285831139];path;;asphalt;24.5;2288482717;4285831139
1265873407;1265873407;[11758865950, 11758865952];footway;;;8.1;11758865950;11758865952
1265874317;1265874317;[11758877822, 11758877821];footway;;;1.3;11758877822;11758877821
1267952824;1267952824;[8227642521, 10781733743, 3554296010, 12369777779, 597626841];residential;Avenue Louise Darracq;;38.4;8227642521;597626841
1269125938;1269125938;[11787515130, 2321308341, 11787515129, 11787515128, 11787515114, 3732064423];footway;;asphalt;36.6;11787515130;3732064423
1282755964;1282755964;[11903420351, 8043795002];steps;Passage des Cacolets;sett;15.8;11903420351;8043795002
1288953392;1288953392;[5637083865, 5637083861, 11188765273];residential;Place des Basques;asphalt;20.7;5637083865;11188765273
1288953400;1288953400;[11952254188, 12037759589];service;;;20.7;11952254188;12037759589
1292313731;1292313731;[11980405114, 11980405113];path;;grass;24.6;11980405114;11980405113
1292313732;1292313732;[11980405115, 11980405114];steps;;;5.3;11980405115;11980405114
1292313733;1292313733;[1888286451, 11980405116];steps;;;8.3;1888286451;11980405116
1292313734;1292313734;[1888286451, 11980405117];footway;;;17.6;1888286451;11980405117
1292313735;1292313735;[11980405122, 1464368283];path;Allée Catherine de Bourbon;paving_stones;51.4;11980405122;1464368283
1292313736;1292313736;[11980405118, 11980405117];footway;;paving_stones;22.1;11980405118;11980405117
1292313738;1292313738;[1464368272, 6278661329, 2305313135];pedestrian;Allée de la Poterne;asphalt;60.9;1464368272;2305313135
1292313739;1292313739;[11980405124, 1464368282];footway;Allée de la Poterne;sett;24.2;11980405124;1464368282
1292382291;1292382291;[11980929388, 11980929387];footway;;;2.0;11980929388;11980929387
1292382292;1292382292;[6256038966, 11980929376, 11980929389, 11980929388];service;;;27.8;6256038966;11980929388
1292382293;1292382293;[11980929387, 11980929386, 11980929385, 11980929384];footway;;;15.2;11980929387;11980929384
1292382294;1292382294;[6256038966, 3563718668, 1464368274];living_street;Allée de la Poterne;asphalt;14.6;6256038966;1464368274
1299528024;1299528024;[12037759589, 11753788031];service;;;16.3;12037759589;11753788031
1302208684;1302208684;[12060770138, 8242420519];footway;;;15.6;12060770138;8242420519
1302843060;1302843060;[7635981155, 7635981156];footway;;asphalt;27.6;7635981155;7635981156
1302848976;1302848976;[12066197237, 8950580252];footway;;asphalt;3.1;12066197237;8950580252
1305891623;1305891623;[712884540, 12094812235];residential;Rue de Gramont;asphalt;6.5;712884540;12094812235
1305967971;1305967971;[12095441291, 12095444233];footway;;asphalt;2.4;12095441291;12095444233
1305967974;1305967974;[12095444207, 12095444206, 12095444205, 12095444204, 12095444203, 12095444202, 12095444201, 12095441300, 12095441299, 12095441298];footway;;asphalt;85.1;12095444207;12095441298
1305967976;1305967976;[12095444242, 12095444208];footway;;asphalt;2.4;12095444242;12095444208
1305967977;1305967977;[12095441297, 12095441296, 12095441295, 12095441294, 12095441293, 12095441292, 12095441290, 12095441289];footway;;asphalt;82.6;12095441297;12095441289
1305967979;1305967979;[12095444209, 12095444229];footway;;asphalt;2.4;12095444209;12095444229
1305967982;1305967982;[12095444218, 12095444217, 12095444216, 12095444210];footway;;asphalt;96.5;12095444218;12095444210
1305967984;1305967984;[12095444238, 12095444228];footway;;asphalt;1.3;12095444238;12095444228
1305967985;1305967985;[12095444227, 12095444226, 12095444225, 12095444224, 12095444223, 12095444222, 12095444221, 12095444220, 12095444219];footway;;asphalt;100.1;12095444227;12095444219
1305971031;1305971031;[12095444219, 12095463626, 12095463625, 12095463624, 12095463623, 12095463622, 12095436100, 12095463621];footway;;asphalt;17.6;12095444219;12095463621
1305973090;1305973090;[12095479398, 3649039666];cycleway;;;5.3;12095479398;3649039666
1305973091;1305973091;[8758462053, 12095479601];footway;;asphalt;4.0;8758462053;12095479601
1305973093;1305973093;[12095463613, 12095479609, 12095479608, 12095479607, 12095479606, 12095479605, 12095479604, 12095479603, 12095479602, 12095479601];footway;;asphalt;113.3;12095463613;12095479601
1305980405;1305980405;[12095519864, 12095519849];footway;;asphalt;9.5;12095519864;12095519849
1305980408;1305980408;[12095479399, 12095519869, 12095463614];footway;;asphalt;112.2;12095479399;12095463614
1306328749;1306328749;[12095519858, 12098568825];footway;;asphalt;0.9;12095519858;12098568825
1306328750;1306328750;[12098568851, 12098568826, 12098568825];footway;;asphalt;18.4;12098568851;12098568825
1306350172;1306350172;[12098702787, 12098702786, 12098702785, 12098702784, 12098702783, 12098702782, 12098702781, 12098702780, 12098702779, 12098702778];footway;;asphalt;9.5;12098702787;12098702778
1306350174;1306350174;[12098702777, 12098702776, 12098702775, 12098702774, 12098702773, 12098702772, 12098702771, 12095441298];footway;;asphalt;9.2;12098702777;12095441298
1306350175;1306350175;[12098702793, 12098702792, 12098702791, 12098702790, 12098702789, 12098702788];footway;;asphalt;7.7;12098702793;12098702788
1307500053;1307500053;[6285609913, 10708960735, 476450956];secondary;Allées Marines;asphalt;80.6;6285609913;476450956
1307500054;1307500054;[8242420520, 3668906279, 388382247];residential;Place des Basques;asphalt;13.7;8242420520;388382247
1311263365;1311263365;[12137777846, 5637109961];service;;;39.9;12137777846;5637109961
1311263366;1311263366;[12137777845, 12137777844, 12137777846];service;;;57.1;12137777845;12137777846
1317152706;1317152706;[12190161099, 12190161098, 12190161097];service;;;12.9;12190161099;12190161097
1317152709;1317152709;[12190184516, 12190184515, 12190184530];service;;;17.3;12190184516;12190184530
1317152711;1317152711;[12190184518, 12190184520];service;;;22.1;12190184518;12190184520
1317152713;1317152713;[12190184519, 12190184518];service;;;4.9;12190184519;12190184518
1317152717;1317152717;[12190184535, 12190184534];footway;;;3.4;12190184535;12190184534
1317152718;1317152718;[12190184538, 12190184535];footway;;;10.6;12190184538;12190184535
1317152719;1317152719;[12190184537, 12190184536, 7565795331];footway;;;10.6;12190184537;7565795331
1317153226;1317153226;[12190184533, 12190178980];footway;;;2.6;12190184533;12190178980
1317398286;1317398286;[12192844742, 12192844751];service;;unhewn_cobblestone;13.2;12192844742;12192844751
1317398291;1317398291;[5763327592, 12192844742];service;;asphalt;7.5;5763327592;12192844742
1317398295;1317398295;[12192844759, 2013030532];footway;;;4.7;12192844759;2013030532
1317398296;1317398296;[12192844760, 2013030546];footway;;;2.2;12192844760;2013030546
1317398297;1317398297;[12192844767, 4014806435];service;;asphalt;4.7;12192844767;4014806435
1317399882;1317399882;[11086703172, 12192889847];footway;;;5.7;11086703172;12192889847
1318469113;1318469113;[12202198545, 3731343804, 3731343805, 1575406448];secondary;Allées Marines;asphalt;44.1;12202198545;1575406448
1320393890;1320393890;[12218777110, 12218767099, 12218767098];footway;;asphalt;52.6;12218777110;12218767098
1322098649;1322098649;[12234621328, 12234621339];footway;;;2.0;12234621328;12234621339
1322098651;1322098651;[12218767096, 12234621338, 12234621337, 12234621339];footway;;asphalt;45.0;12218767096;12234621339
1322098652;1322098652;[12234621339, 12218767096];steps;;concrete;7.7;12234621339;12218767096
1322098653;1322098653;[12234621341, 12234621342];footway;;;34.9;12234621341;12234621342
1322098655;1322098655;[12218767096, 12234621348];footway;;;3.1;12218767096;12234621348
1324313213;1324313213;[12218777110, 12361305232, 12361305234, 12234621341];footway;;asphalt;76.8;12218777110;12234621341
1324331986;1324331986;[12254837165, 12254837184];footway;;;5.6;12254837165;12254837184
1324331987;1324331987;[12254837166, 12254837176];footway;;;4.6;12254837166;12254837176
1324331990;1324331990;[12254837176, 12254837177];steps;;;0.9;12254837176;12254837177
1324333194;1324333194;[12254830414, 12254830413];steps;;;1.8;12254830414;12254830413
1324333195;1324333195;[12254830418, 12254830414];footway;;;3.7;12254830418;12254830414
1327463412;1327463412;[6079069102, 12281100657, 12281100656, 6263917975];footway;;asphalt;25.2;6079069102;6263917975
1332181979;1332181979;[7556463988, 12325752915, 12325752916, 12323988213];footway;;asphalt;26.1;7556463988;12323988213
1333497384;1333497384;[12337265934, 12337265933];service;;;16.7;12337265934;12337265933
1333497385;1333497385;[12337265935, 12337265934];service;;;7.9;12337265935;12337265934
1336917582;1336917582;[12365716932, 3150254913];footway;;asphalt;19.5;12365716932;3150254913
1336917583;1336917583;[3150254907, 12365716930];footway;;asphalt;4.3;3150254907;12365716930
1336917586;1336917586;[6290776008, 12365716934, 12365716933, 12365716932];footway;;;31.7;6290776008;12365716932
1336917587;1336917587;[12365716935, 12365716936, 6290776008];footway;;;14.7;12365716935;6290776008
1336917590;1336917590;[1829846415, 4868225028, 4868225027, 7003817711, 1829846395];residential;Quai Amiral Bergeret;asphalt;79.0;1829846415;1829846395
1337381869;1337381869;[12369785838, 12369785837, 12369785836];service;;;24.4;12369785838;12369785836
1338816597;1338816597;[1796016046, 12384068532, 12384068531, 12384068530, 12384068529];service;;;50.9;1796016046;12384068529
1339044172;1339044172;[1829846395, 4868225029, 3150254912, 577898260];residential;Rue de l'Esté;asphalt;45.8;1829846395;577898260
1339582640;1339582640;[4127935693, 6184740429];residential;Rue du Foirail;asphalt;18.6;4127935693;6184740429
1340095948;1340095948;[254951317, 1829836644, 5464276924, 12098608031];residential;Quai Amiral Bergeret;asphalt;59.4;254951317;12098608031
1341398361;1341398361;[7606600286, 706311335, 7606600287];secondary;Avenue Duvergier de Hauranne;asphalt;20.2;7606600286;7606600287
1341398363;1341398363;[8669019976, 11758865942];service;Parc de Stationnement de Mousserolles;;16.2;8669019976;11758865942
1341398364;1341398364;[1890041782, 1890041726, 7606600289];service;;;77.3;1890041782;7606600289
